name,description,brand,price,compareAtPrice,stock,categoryName,imageUrls,specs,variants
t490s,"Upgrade your workflow with the t490s, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Lenovo unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the t490s is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,36000.0,43000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T490s i7 16gb 256gb.jfif,"{""Brand"": ""Lenovo"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""65667707-11a3-423d-a829-fdc03969f074"", ""name"": ""i7 8th gen 16gb 512gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
T480s,"The Lenovo ThinkPad T480s is a legendary 14-inch business laptop engineered for performance, durability, and security. Now available in Kenya, this ultra-light laptop is powered by up to an 8th Gen Intel Core i7 processor and DDR4 memory, making it a powerhouse for multitasking and productivity . It features a stunning FHD display and a backlit ergonomic keyboard, perfect for the Kenyan executive or student .

Built to military-grade specifications, the T480s is incredibly durable and reliable. It includes robust security features like a fingerprint reader with anti-spoofing, ThinkShutter webcam cover, and optional vPro for IT management . With rapid charging delivering 80% battery in just one hour, this laptop is the ultimate travel partner for work or study anywhere in Kenya .",Generic,26000.0,31000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T480s core i5 8gen 8ram 256ssd.jfif,"{""Processor"": ""Intel Core i5-8250U / i7-8550U (8th Gen)"", ""Graphics"": ""Integrated Intel UHD Graphics 620"", ""RAM"": ""Up to 16GB / 24GB"", ""Storage"": ""256GB / 512GB SSD (NVMe)"", ""Display"": ""14-inch FHD (1920 x 1080) IPS"", ""Security"": ""Fingerprint Reader, ThinkShutter, dTPM 2.0""}","[{""id"": ""cefc0c3f-c5a2-46b3-b042-1e9641206978"", ""name"": ""i7 8th gen 16gb 256gb touch"", ""priceOffset"": 11000.0, ""stock"": 5}, {""id"": ""8ff71bdb-11d4-4ac5-a913-c26fa76881eb"", ""name"": ""i7 8th gen 16gb 256gb non"", ""priceOffset"": 7000.0, ""stock"": 5}, {""id"": ""f7a16d3c-8f86-4201-9d92-f12d22e9ef1e"", ""name"": ""core i5 8gen 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""20a6c31a-6cd2-4fb6-9b34-3ebc40796fec"", ""name"": ""core i5 8gen 8ram 256ssd touch"", ""priceOffset"": 6000.0, ""stock"": 5}]"
T490s,"Upgrade your workflow with the T490s, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Lenovo unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the T490s is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,34000.0,41000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T490s i7 16gb 256gb.jfif,"{""Brand"": ""Lenovo"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""071c452d-5427-42d5-8e13-235bc37ffc9c"", ""name"": ""i7 16gb 256gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
T460s,"Upgrade your workflow with the T460s, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Lenovo unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the T460s is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,22500.0,27000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T460s i5 6th gen 8ram 256ssd.jfif,"{""Brand"": ""Lenovo"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""47f10264-aeac-44d8-910f-0bd86a5dcba2"", ""name"": ""i5 6th gen 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
T470s,"Upgrade your workflow with the T470s, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Lenovo unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the T470s is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Generic,25000.0,30000,15,Generic,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/T470s i5 8ram 256ssd.jfif,"{""Brand"": ""Lenovo"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""1ac6bccf-d616-44ce-af93-729ba4c8a926"", ""name"": ""i5 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7280,"Upgrade your workflow with the Dell 7280, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 7280 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,22000.0,26500,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Dell 7280 i5 6th gen 8gb 256gb touch.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""85ccede5-9eb7-41aa-9b25-5b258498f795"", ""name"": ""i5 8ram 256ssd"", ""priceOffset"": 0.0, ""stock"": 5}, {""id"": ""34d2b596-8de7-4f94-813f-b178490e3c1a"", ""name"": ""i5 6th gen 8gb 256gb touch"", ""priceOffset"": 2500.0, ""stock"": 5}]"
Dell 7390,"Upgrade your workflow with the Dell 7390, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 7390 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,25000.0,30000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/Dell 7390 i5 8th gen 8gb 256gb non.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""c61bf540-1696-4f4b-8341-4ee11f8ca3c4"", ""name"": ""i5 8th gen 8gb 256gb non"", ""priceOffset"": 0.0, ""stock"": 5}]"
DELL PRECISION 5530 WORKSTATION,"Upgrade your workflow with the DELL PRECISION 5530 WORKSTATION, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the DELL PRECISION 5530 WORKSTATION is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,51000.0,61000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision 3581.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""5facf07b-7f35-4d63-abdd-0a4e75559e64"", ""name"": ""16GB/512SSD"", ""priceOffset"": 0.0, ""stock"": 5}]"
hp elitebook 840 g8,"Elevate your productivity with the HP EliteBook 840 G8, the ultimate 14-inch business laptop for the Kenyan professional. Powered by an 11th Gen Intel Core i5 processor and Intel Iris Xe graphics, this laptop delivers powerful performance for multi-tasking and collaboration tools . It features a stunning 14-inch FHD display with 400 nits of brightness, perfect for working anywhere, from a Nairobi office to a Mombasa beach .

Weighing just 1.3kg, the HP EliteBook 840 G8 is built for mobility without compromising on security or durability . It includes an HP Premium spill-resistant keyboard, a fingerprint sensor, and a full range of ports including Thunderbolt 4 and HDMI . With its premium design and enterprise-grade features, this laptop is an investment in Kenyan business excellence.",Hp,39000.0,47000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/840 g8.jfif,"{""Processor"": ""Intel Core i5-1135G7 (11th Gen)"", ""Graphics"": ""Intel Iris Xe Graphics"", ""RAM"": ""8GB / 16GB DDR4"", ""Storage"": ""512GB SSD"", ""Display"": ""14-inch FHD (1920 x 1080), 400 nits"", ""Connectivity"": ""Thunderbolt 4, USB-C, USB-A, HDMI, Wi-Fi 6""}","[{""id"": ""8a19ea81-4542-4770-a536-4ea55e05eb2d"", ""name"": ""i5 11th generation 8/256"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp probook 440 g10,"Upgrade your workflow with the Hp probook 440 g10, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp probook 440 g10 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,122000.0,146500,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/440 g10.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""d4a816bc-407a-46e4-a50c-56409910c1dd"", ""name"": ""i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp elitebook 860 G10,"Upgrade your workflow with the Hp elitebook 860 G10, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp elitebook 860 G10 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,140000.0,168000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp 860 g10.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""e55f3f6f-23d6-4af9-8ecc-45c7e0d6d9ab"", ""name"": ""16gb/512ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7440,"Upgrade your workflow with the Dell 7440, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 7440 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,220000.0,264000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7440.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""7e7d0dc9-d7ea-4464-b288-a00749128a59"", ""name"": ""16gb/256ssd i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7420,"The Dell Latitude 7420 is a premium 14-inch laptop that redefines business performance and security for the Kenyan market. Featuring the latest 11th Gen Intel Core i7 processors and Intel Iris Xe graphics, it provides the speed needed for complex spreadsheets and data analysis . Its durable, sleek design with a carbon fiber option is as professional as it is portable .

Experience exceptional productivity with a vibrant FHD display and an impressive battery life that lasts all day . The Latitude 7420 is packed with enterprise-grade security features, including an optional fingerprint reader, IR camera for facial recognition, and Dell's comprehensive suite of management tools . This laptop is the ideal choice for Nairobi's business leaders and IT professionals.",Dell,30000.0,36000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7420.jfif,"{""Processor"": ""Intel Core i5-1145G7 / i7-1185G7 (11th Gen)"", ""Graphics"": ""Intel Iris Xe Graphics"", ""RAM"": ""16GB LPDDR4X"", ""Storage"": ""256GB / 512GB M.2 PCIe NVMe SSD"", ""Display"": ""14-inch FHD (1920 x 1080), Anti-Glare"", ""Battery"": ""63Wh (up to 17.5 hours)""}","[{""id"": ""b14587bc-78d6-4e3d-92c2-3649b2313aee"", ""name"": ""8gb/256ssd i7 11th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp  1030,"Upgrade your workflow with the Hp  1030, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp  1030 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,45000.0,54000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/1030 g2.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""9345dba4-6951-47fe-8c9f-8830d889fa34"", ""name"": ""8gb/512ssd g2  i5 7th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 3450,"Upgrade your workflow with the Dell 3450, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 3450 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,13000.0,15500,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 3450.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""db897457-5846-43a3-80b9-cb6f7fe1edfc"", ""name"": ""16gb/512ssd  i7 13th gen"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7400,"Upgrade your workflow with the Dell 7400, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 7400 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,39000.0,47000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7400.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""1395e366-2a5f-4fda-9095-19da047e6335"", ""name"": ""8gb/256ssd  i5 8th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7320,"Upgrade your workflow with the Dell 7320, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 7320 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,60000.0,72000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7320.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""960ca5dc-3eef-457e-bc16-e4f08137aaee"", ""name"": ""16gb 512ssd  i7 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Lenovo T 14s,"Upgrade your workflow with the Lenovo T 14s, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Lenovo unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Lenovo T 14s is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Lenovo,170000.0,204000,15,Lenovo,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/lenovo t14s.jfif,"{""Brand"": ""Lenovo"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""2f9345c6-493b-4ea6-bbc6-3b94a537faf1"", ""name"": ""i7 12th 16gb/512ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp pavilion 15,"Upgrade your workflow with the Hp pavilion 15, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp pavilion 15 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,70000.0,84000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp victus 15.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""c2b0671e-ba74-417d-92a1-230c6962aeff"", ""name"": ""16gb/256ssd"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 5540,"Upgrade your workflow with the Dell precision 5540, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell precision 5540 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,80000.0,96000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision5540.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""95141db8-6b05-421f-9b4d-41727251838c"", ""name"": ""16gb/512ssd i7 8th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 5420,"Upgrade your workflow with the Dell 5420, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 5420 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,40000.0,48000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5420.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""2d45f691-6f20-4c15-8825-75c3709a88e2"", ""name"": ""16gb/256ssd  i7 11th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 5550,"Upgrade your workflow with the Dell precision 5550, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell precision 5550 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,72000.0,86500,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5550.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""9780a5cb-e700-4521-95ab-763cce390d75"", ""name"": ""16gb/512ssd i7 10 th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 5410,"Upgrade your workflow with the Dell 5410, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 5410 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,31000.0,37000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 5410.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""fd6556ca-0bba-49cb-835e-99c4769f112e"", ""name"": ""16gb/256ssd i5 10th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell precision 3581,"Upgrade your workflow with the Dell precision 3581, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell precision 3581 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,86000.0,103000,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell precision 3581.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""e2644a14-15f1-41b5-8837-91bf2c076ada"", ""name"": ""16gb/256ssd i7 13th"", ""priceOffset"": 0.0, ""stock"": 5}]"
Dell 7450,"Upgrade your workflow with the Dell 7450, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this Dell unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Dell 7450 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Dell,28000.0,33500,15,Dell,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/dell 7450.jfif,"{""Brand"": ""Dell"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""71feda99-e3ee-4a8b-8d78-8789dc585f72"", ""name"": ""8gb/500gb i5"", ""priceOffset"": 0.0, ""stock"": 5}]"
Hp omen 16,"Upgrade your workflow with the Hp omen 16, a high-performance device expertly designed for the Kenyan market. Whether you are a business professional in Nairobi, a student in Mombasa, or managing an office in Kisumu, this HP unit delivers reliable, uncompromised performance to tackle your daily tasks.

Featuring robust build quality and advanced security protocols, the Hp omen 16 is an exceptional long-term investment. Experience fast connectivity, brilliant display output, and seamless multitasking that empowers you to work smarter, not harder.",Hp,150000.0,180000,15,Hp,data/NEX GEN LAPTOPS/NEX GEN LAPTOPS/hp omen 16.jfif,"{""Brand"": ""HP"", ""Condition"": ""Refurbished / Ex-UK (Unless stated new)"", ""Warranty"": ""6 Months Limited Warranty"", ""Target"": ""Professionals & Students in Kenya"", ""Processor"": ""Intel Core i5 / i7 (depending on configuration)"", ""RAM"": ""8GB / 16GB"", ""Storage"": ""256GB / 512GB SSD""}","[{""id"": ""eeb9a2e8-e7a0-4032-839a-a51cac95b5af"", ""name"": ""16gb/1TB ssd i7 13th"", ""priceOffset"": 0.0, ""stock"": 5}]"
